route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
Q15,CS_C6-Sunday,CS_C6-Sunday-046300_MISC_718,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-049300_Q15_1,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-052300_MISC_709,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15A,CS_C6-Sunday,CS_C6-Sunday-054300_MISC_718,FLUSHING MAIN ST STA via 10AV,1,Q15A0026
Q15,CS_C6-Sunday,CS_C6-Sunday-056300_MISC_701,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-058300_MISC_735,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-061300_Q15_1,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-064300_MISC_701,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-067300_MISC_735,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-070200_Q15_1,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-073300_MISC_701,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15A,CS_C6-Sunday,CS_C6-Sunday-076200_MISC_735,FLUSHING MAIN ST STA via 10AV,1,Q15A0026
Q15,CS_C6-Sunday,CS_C6-Sunday-079300_Q15_1,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15A,CS_C6-Sunday,CS_C6-Sunday-082200_MISC_756,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-085300_MISC_761,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-088200_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-091300_MISC_756,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-093200_MISC_761,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-095300_MISC_772,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-097200_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-099300_MISC_756,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-101200_MISC_761,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-103300_MISC_772,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-105200_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0026
Q15,CS_C6-Sunday,CS_C6-Sunday-107300_MISC_786,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-109200_MISC_761,FLUSHING MAIN ST STA via 10AV,1,Q15A0026
Q15,CS_C6-Sunday,CS_C6-Sunday-111300_MISC_772,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-113500_MISC_766,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-115800_MISC_786,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-117800_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-119800_MISC_760,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-121800_MISC_766,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-123800_MISC_786,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15A,CS_C6-Sunday,CS_C6-Sunday-125800_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-127800_MISC_760,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15A,CS_C6-Sunday,CS_C6-Sunday-129800_MISC_766,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-131800_MISC_788,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-133800_MISC_765,FLUSHING MAIN ST STA via 10AV,1,Q15A0026
Q15,CS_C6-Sunday,CS_C6-Sunday-136000_MISC_783,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-139100_MISC_788,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-142200_MISC_783,FLUSHING MAIN ST STA via 154 ST,1,Q150219
Q15A,CS_C6-Sunday,CS_C6-Sunday-145600_MISC_788,FLUSHING MAIN ST STA via 10AV,1,Q15A0025
Q15,CS_C6-Sunday,CS_C6-Sunday-148500_MISC_783,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15,CS_C6-Sunday,CS_C6-Sunday-151500_MISC_788,FLUSHING MAIN ST STA via 154 ST,1,Q150220
Q15,CS_C6-Sunday,CS_C6-Sunday-029700_Q15_1,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-034200_MISC_709,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-037200_Q15_1,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-040200_MISC_709,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-043000_MISC_718,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-045900_Q15_1,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-048900_MISC_709,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-050900_MISC_718,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-052900_MISC_701,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-054900_MISC_735,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-057900_Q15_1,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-060900_MISC_701,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-063900_MISC_735,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-066900_Q15_1,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-069800_MISC_701,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-072800_MISC_735,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-075800_Q15_1,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-078800_MISC_756,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-081800_MISC_761,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-084800_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-087800_MISC_756,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-089900_MISC_761,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-091900_MISC_772,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-093900_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-095900_MISC_756,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-097900_MISC_761,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-099900_MISC_772,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-101900_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-103900_MISC_786,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-105900_MISC_761,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-107900_MISC_772,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-109900_MISC_766,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-111900_MISC_786,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-113900_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-116000_MISC_760,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-118000_MISC_766,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-120000_MISC_786,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-122000_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-124000_MISC_760,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-126000_MISC_766,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-128000_MISC_788,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-130000_MISC_765,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-132000_MISC_783,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-134000_MISC_766,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-136000_MISC_788,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-139200_MISC_783,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-142200_MISC_788,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q15A,CS_C6-Sunday,CS_C6-Sunday-145200_MISC_783,BEECHHURST POWELLS COVE BL via 10AV,0,Q15A0027
Q15,CS_C6-Sunday,CS_C6-Sunday-148800_MISC_788,BEECHHURST POWELS COVE BL via 154 ST,0,Q150222
Q13,CS_C6-Sunday,CS_C6-Sunday-031000_MISC_705,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-034000_MISC_708,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-037000_MISC_711,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-040000_MISC_705,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-042000_MISC_708,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-044000_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-046000_MISC_711,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-048000_MISC_725,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-050000_MISC_708,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-052000_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-053500_MISC_733,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-055000_MISC_707,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-058000_MISC_739,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-083500_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-085000_MISC_729,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-086500_MISC_754,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-088000_MISC_722,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-089500_MISC_724,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-091000_MISC_762,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-092500_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-094000_MISC_729,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-095500_MISC_754,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-097000_MISC_780,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-098500_MISC_781,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-100000_MISC_785,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-101500_MISC_787,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-103000_MISC_789,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-104500_MISC_753,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-106000_MISC_780,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-107500_MISC_781,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-108700_MISC_785,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-109900_MISC_763,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-111100_MISC_787,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-112300_MISC_789,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-114700_MISC_780,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-115900_MISC_781,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-117100_MISC_768,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-121300_MISC_789,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-122800_MISC_753,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-125800_MISC_768,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-127500_MISC_763,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-129500_MISC_791,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-131500_MISC_779,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-133500_MISC_768,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-135500_MISC_793,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-137500_MISC_791,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-140500_MISC_779,FT TOTTEN,0,Q130649
Q13,CS_C6-Sunday,CS_C6-Sunday-143500_MISC_793,FT TOTTEN,0,Q130649
Q13,CS_C6-Sunday,CS_C6-Sunday-146500_MISC_791,FT TOTTEN,0,Q130649
Q13,CS_C6-Sunday,CS_C6-Sunday-149800_MISC_793,FT TOTTEN,0,Q130649
Q13,CS_C6-Sunday,CS_C6-Sunday-156000_MISC_793,FT TOTTEN,0,Q130649
Q13,CS_C6-Sunday,CS_C6-Sunday-034800_MISC_705,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-037800_MISC_708,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-040800_MISC_711,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-043800_MISC_705,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-045800_MISC_708,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-047800_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-049800_MISC_711,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-051800_MISC_725,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-053800_MISC_708,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-055800_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-057800_MISC_733,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-060800_MISC_725,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-062300_MISC_739,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-087800_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-089300_MISC_729,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-090800_MISC_754,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-092300_MISC_722,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-093800_MISC_724,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-095300_MISC_762,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-096800_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-098300_MISC_729,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-099800_MISC_754,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-101300_MISC_780,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-102800_MISC_781,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-104300_MISC_785,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-105800_MISC_787,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-107300_MISC_789,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-108800_MISC_753,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-110300_MISC_780,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-111800_MISC_781,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-113000_MISC_785,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-114200_MISC_763,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-117800_MISC_753,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-119000_MISC_780,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-120200_MISC_781,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-123800_MISC_787,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-125000_MISC_789,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-126500_MISC_753,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-129500_MISC_768,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-131300_MISC_763,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-133300_MISC_791,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-135300_MISC_779,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-137300_MISC_768,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-139300_MISC_793,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-141500_MISC_791,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-144000_MISC_779,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-146800_MISC_793,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-149800_MISC_791,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-153000_MISC_793,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-159200_MISC_793,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-118300_MISC_763,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-084800_MISC_724,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-069800_MISC_725,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-077300_MISC_707,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-071300_MISC_739,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-086300_MISC_762,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-072800_MISC_740,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-083300_MISC_722,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-080300_MISC_739,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-078800_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-082000_MISC_762,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-080500_MISC_724,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-079000_MISC_722,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-077500_MISC_754,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-076000_MISC_739,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-074500_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-073000_MISC_707,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-071500_MISC_733,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-070000_MISC_722,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-068500_MISC_740,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-081800_MISC_754,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-067000_MISC_739,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-075800_MISC_733,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-074300_MISC_722,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-059500_MISC_740,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-061000_Q13_1,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-062500_MISC_733,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-064000_MISC_707,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-065500_MISC_725,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-063800_MISC_740,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-065300_Q13_1,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-068300_MISC_707,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-059300_MISC_707,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-116600_MISC_789,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-122600_MISC_763,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-113500_MISC_753,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-119800_MISC_787,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-115400_MISC_787,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-066800_MISC_733,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-128000_MISC_779,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-121400_MISC_768,FLUSHING MAIN ST STA,1,Q130653
Q13,CS_C6-Sunday,CS_C6-Sunday-056500_MISC_725,FT TOTTEN,0,Q130648
Q13,CS_C6-Sunday,CS_C6-Sunday-124300_MISC_779,FT TOTTEN,0,Q130648
Q16,CS_C6-Sunday,CS_C6-Sunday-031500_MISC_707,FT TOTTEN via F LEWIS,0,Q160458
Q16,CS_C6-Sunday,CS_C6-Sunday-034500_MISC_703,FT TOTTEN via UTOPIA,0,Q160459
